country,weight,dem_satisfied,press_freedom_imp,econ_good,religion_important,age_group,gender
Peru,2.0938802249732524,0,1,0,1,30–49,Female
Peru,1.246417139928789,1,0,1,1,30–49,Female
Peru,0.8671637531398027,0,0,0,0,18–29,Female
Peru,2.2433404405559196,1,1,0,1,18–29,Male
Peru,1.5605192010278015,0,1,0,1,18–29,Female
Peru,0.39926490288213373,0,1,0,1,18–29,Male
Peru,2.2433404405559196,0,1,0,1,50–64,Male
Peru,0.7207905571426501,0,1,0,1,30–49,Female
Peru,0.3046912914664555,0,1,0,1,65+,Female
Peru,1.020735286379968,0,1,1,0,30–49,Male
Peru,0.9316226957565472,0,0,0,1,18–29,Male
Peru,0.5111661751118086,0,0,0,1,65+,Female
Peru,0.898301242417188,0,1,0,1,30–49,Male
Peru,0.3497627502955762,0,1,0,1,50–64,Female
Peru,0.7795637551323026,0,1,0,1,50–64,Female
Peru,1.3808466645209005,1,1,0,1,18–29,Male
Peru,0.7874931569219039,0,1,0,0,30–49,Male
Peru,0.8777815429923957,0,1,NA,1,30–49,Male
Peru,1.6719449264302353,1,1,0,0,18–29,Male
Peru,0.6068305694899857,0,1,1,1,50–64,Male
Peru,0.8976724117834676,1,0,0,1,30–49,Female
Peru,0.6615457390108844,1,1,0,1,30–49,Female
Peru,0.6961072707130459,0,1,0,1,30–49,Female
Peru,0.8549296776727991,0,1,0,1,30–49,Female
Peru,0.7184954630220942,0,1,0,1,18–29,Female
Peru,0.32563110893764696,0,0,1,0,50–64,Female
Peru,0.4103860371404811,1,1,0,1,50–64,Female
Peru,1.0297524631327772,0,1,0,1,18–29,Male
Peru,2.2433404405559196,0,1,0,1,50–64,Male
Peru,0.6108724359002634,1,1,1,1,18–29,Male
Peru,0.6000538756465841,0,1,1,1,30–49,Female
Peru,1.3496302655113188,0,1,0,1,18–29,Female
Peru,0.9923186085163271,0,0,0,1,30–49,Female
Peru,1.3050248043013482,0,0,0,0,18–29,Male
Peru,0.7060685916326976,0,1,1,1,18–29,Female
Peru,1.081185835713975,1,1,1,1,30–49,Female
Peru,2.2433404405559196,0,1,0,1,30–49,Male
Peru,0.6953392653353315,0,0,NA,1,65+,Male
Peru,2.2433404405559196,0,0,0,1,30–49,Male
Peru,1.9610990618866881,0,0,0,1,18–29,Male
Peru,1.7343275062796053,0,0,0,1,18–29,Female
Peru,0.8872862059651306,1,0,1,1,65+,Female
Peru,2.2433404405559196,0,1,0,1,30–49,Male
Peru,1.821242933170173,0,0,0,1,30–49,Male
Peru,1.4565437918992385,0,0,0,1,30–49,Female
Peru,1.6708578112027057,0,1,0,1,65+,Male
Peru,0.9159313802112155,0,1,0,1,65+,Female
Peru,0.35807206948821657,0,1,0,1,65+,Female
Peru,1.8223119331757902,0,0,1,1,18–29,Male
Peru,0.4287761175095792,0,NA,0,1,50–64,Female
Peru,0.7989721074901204,0,1,0,1,50–64,Female
Peru,0.3906555719722118,0,1,0,1,30–49,Male
Peru,1.030322837949543,0,0,0,1,50–64,Female
Peru,0.7989721074901204,0,1,1,1,65+,Female
Peru,0.8992718992724413,0,1,NA,1,30–49,Female
Peru,0.3046912914664555,0,0,0,1,50–64,Female
Peru,0.4981336193078736,0,1,1,1,65+,Female
Peru,0.8097781593067911,0,1,0,0,18–29,Female
Peru,1.3777188358807058,0,1,0,0,30–49,Male
Peru,0.6249787940849264,0,1,0,1,50–64,Female
Peru,0.578169256221433,0,1,1,1,30–49,Male
Peru,2.2433404405559196,0,1,1,1,18–29,Male
Peru,0.3211331257708463,0,0,0,1,30–49,Female
Peru,1.2405884583761686,0,1,0,1,65+,Male
Peru,0.7508321019497747,0,1,0,1,30–49,Male
Peru,0.6874347990775864,0,1,0,1,30–49,Female
Peru,2.2433404405559196,0,1,1,1,30–49,Male
Peru,1.4565437918992385,0,1,1,1,30–49,Female
Peru,0.8118621054033351,0,1,0,1,50–64,Female
Peru,0.8635062725303557,0,1,0,1,65+,Male
Peru,1.6134895056197787,0,1,0,1,18–29,Female
Peru,1.8509318196754303,0,1,0,1,18–29,Female
Peru,0.510269635310787,1,NA,1,1,65+,Female
Peru,0.5675838404132659,0,1,0,1,50–64,Male
Peru,2.2433404405559196,0,1,0,1,30–49,Male
Peru,1.0403461340185338,0,1,0,0,18–29,Female
Peru,0.3046912914664555,0,1,0,1,65+,Female
Peru,0.5412414036022238,0,1,1,1,50–64,Female
Peru,1.0644715844667239,0,1,0,1,30–49,Female
Peru,0.5122651303352157,0,1,0,0,30–49,Female
Peru,1.6147771715924473,0,1,0,1,65+,Male
Peru,0.6321267077665382,0,NA,NA,1,18–29,Female
Peru,1.0280558559545327,0,1,0,1,65+,Male
Peru,0.8474433929388685,0,1,1,1,30–49,Male
Peru,0.33438326069205376,0,1,0,1,50–64,Male
Peru,1.4301671629734085,0,1,0,1,30–49,Female
Peru,0.3046912914664555,NA,1,0,0,30–49,Female
Peru,2.0143727149380757,0,1,1,1,30–49,Male
Peru,0.8618625233944823,0,1,0,1,30–49,Female
Peru,0.34145885225194544,1,0,0,1,65+,Female
Peru,0.6422662515416926,0,1,0,1,30–49,Female
Peru,0.6918327989687937,0,1,0,1,30–49,Male
Peru,1.1484334823310347,0,1,1,1,30–49,Male
Peru,0.7366618321397603,0,1,0,1,65+,Male
Peru,0.39794395211589195,0,0,0,1,18–29,Female
Peru,0.8140800089773773,0,0,1,1,30–49,Female
Peru,1.1769890985956502,0,0,0,1,30–49,Female
Peru,1.0834685764208751,0,0,0,1,30–49,Female
Peru,0.966715792024644,0,NA,0,1,30–49,Male
Peru,0.6710124831271558,0,1,0,1,18–29,Female
Peru,1.0256687757118654,0,1,0,1,30–49,Female
Peru,0.3046912914664555,0,1,0,1,50–64,Female
Peru,0.8270589722507786,0,1,0,1,65+,Male
Peru,0.3046912914664555,0,0,0,0,50–64,Female
Peru,0.3593542269892556,0,1,0,1,50–64,Male
Peru,0.683883496543478,0,1,0,1,65+,Female
Peru,1.8248185977099163,0,0,0,1,30–49,Female
Peru,1.0797042124090548,0,1,0,0,18–29,Female
Peru,0.44963594963622067,0,0,0,1,50–64,Female
Peru,0.3046912914664555,0,1,0,1,50–64,Female
Peru,0.8040468792953217,0,1,1,1,18–29,Female
Peru,0.7184954630220942,0,1,0,1,18–29,Female
Peru,0.4256492195674711,1,1,0,0,30–49,Female
Peru,1.3075047011725323,0,0,0,1,50–64,Male
Peru,0.9564558920485787,0,1,0,1,18–29,Female
Peru,1.4346838380728675,0,0,0,1,18–29,Female
Peru,0.4544515679981555,0,1,1,1,50–64,Female
Peru,0.8512984391349422,0,0,0,0,30–49,Female
Peru,0.7302072005353939,0,0,1,1,18–29,Male
Peru,0.7644370366209957,0,NA,0,1,50–64,Female
Peru,0.8888121903914304,0,1,0,1,30–49,Male
Peru,0.3046912914664555,0,0,0,1,50–64,Female
Peru,1.3471562638725174,1,1,1,0,18–29,Male
Peru,1.0295253490791887,0,1,0,1,30–49,Female
Peru,0.5111193939777119,0,0,0,1,30–49,Female
Peru,0.8967319736635919,1,1,1,1,30–49,Female
Peru,0.3046912914664555,0,1,0,1,50–64,Female
Peru,0.3046912914664555,0,1,0,0,30–49,Female
Peru,0.7036846438905302,0,0,0,1,65+,Female
Peru,1.5808967693881966,0,1,0,1,18–29,Male
Peru,0.9031470304147041,0,0,0,1,30–49,Male
Peru,2.0384644477604312,1,1,0,1,30–49,Male
Peru,1.3784232998545511,0,0,1,0,18–29,Male
Peru,0.342023146339463,0,1,0,1,65+,Female
Peru,0.8057490859752303,0,1,0,0,30–49,Male
Peru,0.9316185405900024,0,NA,0,1,50–64,Male
Peru,0.3688574047286699,0,1,1,1,30–49,Female
Peru,1.328888809901205,0,0,0,1,50–64,Female
Peru,0.808146215816415,0,1,0,1,18–29,Female
Peru,0.6947689368646691,0,1,1,1,18–29,Female
Peru,1.0421534052970032,0,1,1,1,18–29,Female
Peru,1.5151829058073203,0,1,0,1,30–49,Female
Peru,0.6514126425969325,0,1,0,1,50–64,Female
Peru,0.8703797449426992,0,0,0,1,18–29,Female
Peru,0.7312274992111065,1,1,1,1,30–49,Female
Peru,1.7017068424792816,0,0,0,1,30–49,Male
Peru,0.9031470304147041,0,1,0,1,30–49,Male
Peru,0.3081553863606029,0,0,0,1,65+,Male
Peru,2.2433404405559196,0,1,1,0,30–49,Male
Peru,1.2824351885403305,0,1,0,1,30–49,Female
Peru,1.6393117478315289,1,1,1,1,18–29,Female
Peru,0.9948354028652769,0,0,0,1,30–49,Female
Peru,0.895482408784412,0,1,0,1,50–64,Male
Peru,0.34770079843659446,0,1,0,1,30–49,Female
Peru,0.7963288075411172,0,1,0,1,30–49,Female
Peru,2.2433404405559196,0,1,0,0,30–49,Male
Peru,0.6285130292549539,0,1,0,1,18–29,Female
Peru,0.4521636140817553,0,1,0,1,50–64,Female
